direccion,telefono,paginaweb,email,provincia_url,empresa_url
"C. Laguna, 46, 06420 Castuera, Badajoz",924 77 24 71,https://controldeplagaslaserena.com,info@controldeplagaslaserena.com,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/castuera/control-de-plagas-la-serena-castuera/
"C. A, 1, 06930 Berlanga, Badajoz",924 89 43 45,https://ambiex.es,ambiex@ambiex.es,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/berlanga/control-de-plagas-ambiex-salud-ambiental-berlanga/
"C. Bilbao, 17, NAVE;9, 06800 Mérida, Badajoz",924 37 89 27,https://fumigaex.com,,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/merida/fumigaex-merida/
"Calle Nevero Dieciocho, Vial interior, Nave 26 Polígono Industrial El Nevero, 06006 Badajoz",924 27 73 42,https://plagaextrem.com,info@plagaextrem.com,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/plagaextrem-s-l-badajoz/
No se ha proporcionado,600 02 05 87,https://rbnplagas24h.com,,https://amisando.es/servicios/avila/,https://amisando.es/servicios/avila/adanero/rbn-plagas-y-servicios-internacional-adanero/
"C. Juan de la Cierva y Codorniu, 21, 06800 Mérida, Badajoz",924 38 92 20,https://gtsambiental.com,info@gtsambiental.com,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/merida/control-de-plagas-gtsa-gabinete-tecnico-de-sanidad-ambiental-merida/
"Polígono Industrial el Nevero, C. Río Segura, 13, Nave 10 - Pol, 06006 Ind, Badajoz",924 01 87 33,https://excoplagas.com,info@excoplagas.com,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/excoplagas-control-de-plagas-fumigacion-control-de-legionella-badajoz/
"C. La Haba, 33, 1º Dcha, 06700 Villanueva de la Serena, Badajoz",600 64 00 50,https://gsmedioambiental.com,info@gsmedioambiental.com,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/villanueva-de-la-serena/control-de-plagas-gsm-gabinete-sanidad-medioambiental-villanueva-de-la-serena/
"Av. Reina Sofia, 34, Portal 2, 4º D, 06800 Mérida, Badajoz",655 97 87 82,https://naturplagas.com,info@naturplagas.com,https://amisando.es/servicios/badajoz/,https://amisando.es/servicios/badajoz/merida/naturplagas-merida/
No se ha proporcionado,693 52 53 50,https://Ficha de GMB,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/abrera/yr-tractaments-control-de-plagas-sabadell-abrera/
"Carrer de Can Travi, 47, 08035 Barcelona",934 28 02 06,https://disetcontroldeplagas.com,info@disetcontroldeplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-diset-barcelona/
"Carrer de Prat de la Riba, 2, 08191 Rubí, Barcelona",931 05 56 39,https://plaguesesserviu.com,info@plaguesesserviu.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/rubi/plagues-esser-viu-rubi/
"C/ de la Diputació, 279, 08007 Barcelona",No disponible,https://kenogard.es,ikenogard@kenogard.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-kenogard-s-a-barcelona/
"Carrer de Borràs, 25, 08016 Barcelona",930 07 62 86,https://blancoplagas.es,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/blanco-plagas-s-l-barcelona/
No se ha proporcionado,617 53 36 06,https://Ficha de GMB,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/abrera/control-de-ratas-fulminix-abrera/
"Carretera de la Bordeta, 55, 08014 Barcelona",No disponible,https://copbcn.com,info@copbcn.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-cop-bcn-barcelona/
"Carrer de Prat de la Riba, 62, Local, 08290 Cerdanyola del Vallès, Barcelona",935 19 27 74,https://artropscontrolintegral.com,info@artrops.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/cerdanyola-del-valles/control-de-plagas-artrops-cerdanyola-del-valles/
No se ha proporcionado,936 35 41 33,https://desinfecciones-cimax.es,info@cimax.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/abrera/desinfecciones-cimax-control-de-plagas-en-granollers-abrera/
"C/ de Brussel·les, 46, 08041 Barcelona",698 40 76 27,https://econtrolplagasbcn.com,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/econtrol-plagas-bcn-barcelona/
"Carrer de Cuzco, 39, 41, 08030 Barcelona",934 28 02 06,https://disetcontroldeplagas.com,info@disetcontroldeplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/diset-control-de-plagas-barcelona/
"Passatge del Dr. Ferran, 22, Nave 20, 08191 Rubí, Barcelona",931 93 53 45,https://ezsa.es,ezsa@ezsa.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/rubi/ezsa-sanidad-ambiental-expertos-en-control-de-plagas-rubi/
"Carrer de Narcís Monturiol, 47, local 20, 08403 Granollers, Barcelona",937 91 28 90,https://controldeplagasfonseca.com,info@controldeplagasfonseca.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/granollers/control-de-ratas-fonseca-granollers/
"Carrer de Jacint Verdaguer, 36, 08902 L'Hospitalet de Llobregat, Barcelona",934 32 24 64,https://rains.es,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/laposhospitalet-de-llobregat/control-de-plagas-rains-sl-lhospitalet-de-llobregat/
"C/ del Ferro, 3, 08038 Barcelona",672 25 66 80,https://lokimica.com,lokimica@lokimica.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/empresa-de-control-de-plagas-lokimica-s-a-delegacion-barcelona/
"Passatge de l'Enginyer Playà, 10, 08205 Sabadell, Barcelona",937 27 09 44,https://antiplagues.com,sac@antiplagues.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sabadell/sac-antiplagues-de-catalunya-s-l-sabadell/
"C/ de Loreto, 13, 15, 08029 Barcelona",934 30 43 01,https://ibertrac.com,ibertrac@IBERTRAC.COM,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-ibertrac-barcelona/
"Carrer d'Alfons Solà, 20, 08140 Caldes de Montbui, Barcelona",610 21 56 34,https://tractamentstura.cat,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/caldes-de-montbui/tractaments-tura-control-de-plagues-en-catalunya-caldes-de-montbui/
"Carrer de les Illes Canàries, 16, 08290 Cerdanyola del Vallès, Barcelona",646 47 61 00,https://serviset.com,serviset@serviset.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/cerdanyola-del-valles/serviset-plagas-s-l-cerdanyola-del-valles/
"Ctra. del Mig, 39, 08940 Cornellà de Llobregat, Barcelona",934 21 81 03,https://tratamientosgarbi.com,info@tratamientosgarbi.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/cornella-de-llobregat/tratamientos-garbi-cornella-de-llobregat/
"Carrer de Bonsoms, 29, 08028 Barcelona",934 40 10 51,https://palomas.barcelona,cecacatalunya@yahoo.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/fumigaciones-ceca-centro-europeo-de-control-de-aves-barcelona/
"Carrer de les Parellades, 10, LOCAL 2, 08840 Viladecans, Barcelona",932 84 31 37,https://desla.net,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/viladecans/desla-control-de-plagas-viladecans/
"C/ Nou de la Rambla, 141, 08004 Barcelona",607 06 59 31,https://xterplagas.com,INFO@XTERPLAGAS.COM,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-barcelona-xterplagas/
"Rambla Principal, 40, 08800 Vilanova i la Geltrú, Barcelona",934 28 02 06,https://disetcontroldeplagas.com,info@disetcontroldeplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/villanueva-y-geltru/diset-control-de-plagas-vilanova-i-la-geltru-villanueva-y-geltru/
"Carrer de la Creu Coberta, 51, 08014 Barcelona",635 85 88 93,https://Ficha de GMB,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/stop-bugs-plagas-sl-barcelona/
"Carrer de Can Corretger, 11, 08192 Sant Quirze del Vallès, Barcelona",937 12 17 45,https://cat-h2o.com,cat-h2o@cat-h2o.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sant-quirze-del-valles/control-de-ratas-cat-h2o-sant-quirze-del-valles/
"Carrer de Francesc Boix Campo, 6, Local 2, 08038 Barcelona",932 52 52 42,https://Ficha de GMB,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-sigeam-barcelona/
"Carrer del Bruc, 102, 08203 Sabadell, Barcelona",934 28 02 06,https://disetcontroldeplagas.com,info@disetcontroldeplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sabadell/diset-control-plagas-sabadell/
"Carrer del Crom, 118, 08907 L'Hospitalet de Llobregat, Barcelona",934 28 02 06,https://disetcontroldeplagas.com,info@disetcontroldeplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/laposhospitalet-de-llobregat/diset-control-plagas-lhospitalet-de-llobregat/
"Carrer de Calderón de la Barca, 54, 08917 Badalona, Barcelona",934 60 49 53,https://apolocp.com,apolo@apolocp.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/badalona/control-de-plagas-apolo-s-l-u-badalona/
"C/ de la Mare de Déu del Carme, 76, Bajos 1ª, 08930 Sant Adrià de Besòs, Barcelona",649 67 98 23,https://barcelonatermitas.com,info@barcelonatermitas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sant-adria-de-besos/barcelonatermitas-sant-adria-de-besos/
"Carrer del Molí, 14, 08291 Ripollet, Barcelona",937 16 71 91,https://cpl.cat,d.tecnica@cpl.cat,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/ripollet/control-de-plagas-y-legionella-s-l-ripollet/
No se ha proporcionado,662 43 31 14,https://jumacontroldeplagas.com,comercial@jumacontroldeplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/abrera/juma-control-de-plagas-abrera/
No se ha proporcionado,936 35 41 33,https://Ficha de GMB,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/abrera/control-de-plagas-desinfecciones-cimax-en-mataro-y-maresme-abrera/
"Carrer dels Nards, 42, 08840 Viladecans, Barcelona",936 59 04 41,https://vilaplagpestcontrol.com,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/viladecans/vilaplag-pestcontrol-sl-viladecans/
"C/ de Nàpols, 296, 08025 Barcelona",931 96 21 02,https://Ficha de GMB,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plaga-barcelona/
"Carrer Josep Anselm Clavé, 39, 08960 Sant Just Desvern, Barcelona",930 23 10 05,https://cryptosan.es,info@cryptosan.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sant-just-desvern/control-de-plagas-cryptosan-sant-just-desvern/
"Carrer de Cuzco, 39, 08030 Barcelona",608 50 50 99,https://multiplag.com,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/multiplag-tienda-insecticidas-y-productos-plagas-barcelona/
"C. de Bailén, 85, 08009 Barcelona",658 83 90 12,https://ahuyentando.com,info@ahuyentando.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-ahuyentando-barcelona/
"Carrer Tamarit, 124, 08291 Ripollet, Barcelona",673 59 52 47,https://wallapop.com,dpo.wallapop@wallapop.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/ripollet/control-de-plagas-ekna-serveis-ripollet/
"Avinguda Miraflores, 3, 08905 L'Hospitalet de Llobregat, Barcelona",930 07 34 12,https://fbanderas.com,banderaplagas@hotmail.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/laposhospitalet-de-llobregat/control-de-plagas-desinfecciones-banderas-lhospitalet-de-llobregat/
"Plaça de Catalunya, 15, 16, 08206 Sabadell, Barcelona",655 61 91 60,https://greenplagas.es,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sabadell/greenplagas-sabadell/
"Avinguda de la Riera de Cassoles, 1, 08012 Barcelona",932 37 50 45,https://desinfeccionesbarcino.com,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-lb-desinfeccions-barcino-barcelona/
"Carrer de Vilassar, 7, 08014 Barcelona",672 40 79 21,https://ecoplagues.es,info@ecoplagues.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/ecoplagues-barcelona/
"Carrer de Cal Malet, 08820 Barcelona",937 43 39 68,https://ews-group.es,68info@ews-group.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-ews-group-barcelona/
"Carrer de Lepant, 81, 08203 Sabadell, Barcelona",663 98 21 08,https://Ficha de GMB,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sabadell/quality-control-de-plagas-sabadell/
"Passeig de Gràcia, 12, 1º, 08007 Barcelona",696 39 06 16,https://fastcontrolplagas.es,,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/fastcontrol-bcn-barcelona/
"C/ del Maresme, 285, 289 local 3, 08020 Barcelona",936 35 41 33,https://desinfecciones-cimax.es,info@cimax.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/desinfecciones-cimax-control-de-plagas-barcelona-desinsectacion-barcelona-desinfeccion-barcelona-empresa-de-desratizacion/
"Ronda dels Països Catalans, 22, 08304 Mataró, Barcelona",937 07 59 28,https://iluroplagasmataro.es,info@iluroplagas.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/mataro/iluro-plagas-mataro/
"Carrer de Sant Lluís, 36, 08921 Santa Coloma de Gramenet, Barcelona",697 54 40 29,https://zogna.es,info@zogna.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/sta-coloma-de-gramanet/control-de-carcoma-zogna-sta-coloma-de-gramanet/
"Carrer Eduard Toldrà, 24O, 08759 Vallirana, Barcelona",934 40 39 34,https://bcnplagas.com,ocarol@bcnplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/vallirana/bcnplagas-tratamientos-profesionales-vallirana/
"Carrer de Cuzco, 39, 08030 Barcelona",934 28 96 26,https://remihogar.es,info@remihogar.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/control-de-plagas-remi-hogar-barcelona/
"Carrer dels Rajolers, 16, 18, 08028 Barcelona",933 30 91 69,https://plagas-barcelona.com,info@cecsaddd.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/desinfeccions-cecsa-control-de-plagues-barcelona/
"Carrer de Pau Piferrer, 15, 08914 Badalona, Barcelona",932 89 40 15,https://todoplagas.com,oficina@todoplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/badalona/todoplagas-barcelona-fumigacion-y-control-de-plagas-badalona/
"C/ de Roger, 30, 2º1º, 08028 Barcelona",934 28 02 06,https://disetcontroldeplagas.com,info@disetcontroldeplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/diset-control-plagas-barcelona/
"Carrer de Gaietà Ventalló, 38, local, 08100 Mollet del Vallès, Barcelona",616 12 01 30,https://mapefumigaciones.es,info@mapefumigaciones.es,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/mollet-del-valles/fumigaciones-mape-control-de-plagas-barcelona-mollet-del-valles/
"Carretera de la Marina, N°35, 08820 El Prat de Llobregat, Barcelona",622 57 17 57,https://potaplagues.com,potaplagues@gmail.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/el-prat-de-llobregat/potaplagues-control-de-plagas-el-prat-de-llobregat/
"Carrer de Parellada, 18, 08030 Barcelona",931 03 96 58,https://xicsplagasbarcelona.com,xics@xicsplagasbarcelona.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/xics-plagas-sl-barcelona/
"Ronda Doctor Turro, 14, local, 08303 Mataró, Barcelona",937 98 97 92,https://aplexplagas.com,info@aplexplagas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/mataro/aplex-control-de-plagas-mataro-sl/
"C/ de Sardenya, 163, 08013 Barcelona",935 17 79 90,https://nocucas.com,info@nocucas.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/nocucas-control-de-plagas-barcelona/
"Pça. de Tetuan, 40-41, 08010 Barcelona",932 46 17 56,https://fumigacionesrayma.com,info@fumigacionesrayma.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/fumigaciones-rayma-s-l-barcelona/
"Carrer Miquel Romeu, 45, 08901 L'Hospitalet de Llobregat, Barcelona",687 78 01 37,https://trahicsa.com,info@trahicsa.com,https://amisando.es/servicios/barcelona/,https://amisando.es/servicios/barcelona/laposhospitalet-de-llobregat/control-de-plagas-trahicsa-lhospitalet-de-llobregat/
